body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,Resting,Light activity,Moderate activity,High activity,Sleeping,Walking,Running,Sedentary,Normal,Stressed,Fatigued,Dehydrated,Possible fever,Low oxygen state,Overexertion,Early illness indication,Hot environment,Cold environment,Humid environment,Low-pressure environment,Healthy,Slight abnormality,Warning,Critical
39.78,20.82,990.88,16.2,-2.54,-1.07,-2.35,-262.51,-188.96,-115.58,165.86,94.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36.54,27.08,1004.15,52.79,-1.66,-2.65,-2.81,8.25,-490.8,459.67,110.81,61.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
38.28,10.74,973.13,75.17,0.33,-0.31,-2.27,-21.22,143.64,-421.99,127.47,94.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.49,27.19,964.41,62.17,-0.94,2.28,-2.54,393.75,377.04,-414.71,62.23,94.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38.31,44.65,958.63,76.83,-0.87,0.95,0.85,492.06,-345.39,459.72,86.23,75.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.9,37.98,1037.96,60.41,2.7,-2.73,-1.92,-471.09,-52.45,-318.57,172.89,63.89,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
35.95,12.47,1027.45,90.48,1.0,2.18,0.69,-32.14,-423.15,-139.54,41.59,85.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37.48,32.92,987.15,98.69,2.91,-2.4,0.25,6.95,177.46,-134.27,182.13,93.84,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
39.9,26.14,977.54,77.32,-1.77,-1.59,-0.23,155.18,433.3,50.05,180.41,87.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.21,38.92,1001.91,50.47,-1.59,-2.37,-1.78,481.69,267.21,-314.67,177.56,98.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38.83,13.45,958.48,52.77,-0.7,2.17,0.46,330.68,55.43,-142.22,124.37,84.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35.64,18.15,1041.76,68.19,-2.06,0.17,0.97,-44.55,428.15,317.03,187.73,99.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38.63,37.69,1007.63,28.84,0.64,1.2,-0.05,389.56,-35.6,-306.99,111.01,67.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39.71,39.72,1043.11,38.41,-0.61,-1.06,-2.36,162.47,283.07,-492.65,196.31,73.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.22,28.53,1044.56,48.43,2.51,2.87,0.74,-404.14,-124.36,-146.12,96.42,76.77,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
35.6,10.69,1004.53,25.81,0.62,-0.73,1.23,-421.55,51.56,-322.69,147.79,64.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35.63,41.28,999.76,13.72,-2.97,1.81,-0.78,-297.61,185.42,28.2,142.12,96.85,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.51,23.4,980.28,59.59,0.14,0.04,-1.19,-121.14,-175.14,369.45,161.9,98.34,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38.75,11.39,1031.87,51.23,-2.72,-2.64,-0.33,-243.34,-222.65,-36.82,48.87,91.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35.98,38.66,1044.68,84.68,1.37,1.01,0.8,21.44,-291.89,-410.85,190.44,88.84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.75,24.63,967.65,63.48,1.12,0.7,2.75,-370.04,-226.74,-243.52,158.47,79.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.12,16.65,1028.38,82.74,0.11,1.32,-0.7,-115.98,237.78,-133.31,89.87,73.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39.14,38.06,968.28,42.22,-0.98,1.95,-2.59,319.66,-222.77,52.65,196.17,73.74,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36.04,26.02,967.87,68.0,-0.1,0.3,-2.56,320.12,265.1,-4.55,149.98,66.63,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
36.86,31.27,976.27,61.7,2.41,-2.77,1.69,278.52,280.65,-393.95,108.98,66.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
39.01,38.81,1019.18,86.5,-2.41,-0.94,-1.95,-347.24,408.51,-218.02,76.55,68.22,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.86,28.28,957.01,68.43,-1.38,-2.87,0.57,-275.06,171.26,287.18,60.28,90.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.8,13.87,981.98,12.85,1.02,0.33,-1.89,27.11,140.38,446.27,61.01,84.68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.66,43.73,1002.49,59.82,-1.24,-2.05,0.78,-324.96,-83.8,182.72,165.88,62.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.55,20.03,1029.67,68.03,0.49,0.49,-0.04,255.15,-337.11,-168.85,137.91,89.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37.79,44.8,983.35,74.62,0.44,2.81,-1.7,280.36,47.31,-319.87,111.77,70.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39.74,10.21,999.81,71.11,-1.31,2.12,-1.04,165.3,-287.74,272.65,86.89,82.37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.29,26.93,1012.92,94.28,-2.35,-1.2,-0.55,-343.62,-201.59,29.98,64.9,90.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36.53,34.67,975.63,50.27,1.62,-1.6,2.03,-9.46,318.45,-248.76,77.37,68.39,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36.97,41.72,1042.99,12.52,-1.86,2.82,-2.08,426.63,-103.54,303.69,134.41,67.64,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.34,37.31,986.18,15.43,-1.08,0.77,0.34,-325.21,121.87,157.16,124.06,81.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.74,18.95,1024.74,31.75,1.42,2.13,2.27,-144.75,-481.88,474.85,174.37,83.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37.09,18.52,1016.72,12.74,-2.37,-2.9,0.77,184.71,-311.76,259.03,47.92,89.41,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37.95,22.48,1014.17,32.01,-0.77,-2.91,-1.26,118.43,458.76,-164.6,71.94,60.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.1,13.87,990.84,17.87,-0.75,0.9,-2.04,-58.64,45.47,-435.12,66.76,99.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.52,33.44,1036.56,29.75,-2.7,-1.06,-1.97,-98.31,107.36,-242.41,120.65,73.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36.76,42.94,1028.38,19.52,2.65,-1.78,-1.25,432.49,161.93,18.67,171.1,89.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.22,32.47,1006.39,15.66,-1.08,2.9,2.32,-164.35,164.44,-114.6,42.2,69.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.7,28.67,981.31,15.46,1.44,-0.55,0.77,277.44,303.74,24.84,101.82,63.01,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.22,27.62,1005.91,51.9,-1.95,1.84,-0.22,-411.39,345.3,-435.23,43.22,64.65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.67,30.74,958.68,33.32,1.81,2.55,-0.92,248.33,-2.84,456.31,46.29,74.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.35,34.87,1004.18,98.18,-1.23,-2.13,-1.49,163.02,-204.92,-174.1,74.91,69.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.83,37.82,1019.94,17.76,-0.33,-0.7,-2.33,447.96,-470.63,-209.28,151.65,85.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35.84,34.44,1042.12,17.6,-1.76,-2.43,-1.43,-79.56,-167.56,441.96,148.46,91.18,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
35.76,34.68,1021.81,73.52,2.59,2.84,2.4,345.28,-459.28,-378.48,63.73,81.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36.06,43.31,973.43,42.93,-2.28,2.7,-2.82,-206.54,147.05,-207.9,80.82,77.1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37.52,41.48,955.17,16.3,1.32,1.62,2.8,129.77,-392.86,-470.51,68.66,71.92,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
36.45,38.84,978.55,68.24,2.26,-0.33,-2.9,133.94,-78.29,-45.01,185.6,97.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.79,11.52,989.69,64.39,0.91,-0.26,2.56,-195.33,458.83,-483.42,120.74,67.07,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
38.42,33.41,951.42,60.38,1.58,2.27,-1.71,473.93,-487.08,463.73,84.01,73.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.11,25.92,1044.6,57.06,1.2,-0.96,-2.03,308.84,200.82,276.01,199.29,69.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.01,31.62,1008.54,55.03,2.29,-1.13,1.38,425.82,143.76,404.88,150.8,94.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37.36,34.02,1044.51,69.8,1.32,-1.16,0.25,423.16,-210.05,-487.31,57.56,60.06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36.26,35.01,984.75,39.83,0.79,-2.82,2.14,-441.91,-446.78,-250.05,44.56,74.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.83,40.43,1021.77,52.32,-1.75,0.42,1.31,216.65,339.53,23.78,143.84,69.81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36.56,41.85,1014.18,43.75,2.9,0.6,0.94,-130.83,366.6,185.89,154.66,70.96,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35.76,31.24,974.45,42.96,0.59,-2.53,0.79,-401.79,-417.62,-152.87,165.77,80.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
38.28,41.3,977.36,44.26,1.43,-1.61,-1.98,243.4,-137.83,-283.0,103.48,72.09,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.08,36.76,990.4,11.04,1.73,-0.35,0.9,-314.6,382.9,-373.86,176.56,81.95,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
37.03,17.1,969.44,14.86,2.08,2.12,0.44,-386.82,4.8,-327.75,82.78,74.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.24,11.24,982.96,49.78,2.81,2.58,-0.57,347.18,-298.46,-40.73,41.94,72.48,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39.17,10.35,1007.11,13.33,-0.55,0.37,2.24,-260.55,113.85,207.02,70.77,61.51,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
36.5,30.53,974.38,94.28,-2.03,-2.13,1.41,-201.24,-303.67,447.76,84.08,69.43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.04,28.26,978.71,91.54,-0.45,0.3,-0.38,259.64,329.27,-339.69,161.44,70.13,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.76,34.37,1039.61,52.19,0.97,2.23,2.56,410.23,-222.39,326.86,49.03,76.7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.41,39.5,997.18,33.5,-2.04,-2.32,-1.37,-457.05,-51.15,-226.99,154.18,80.42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
38.2,15.76,1020.84,82.67,-2.18,-1.03,-2.16,316.26,445.88,211.12,190.35,98.48,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38.71,39.98,976.95,72.85,1.71,2.86,-1.16,-324.57,451.55,165.6,91.4,83.98,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35.76,13.43,1009.59,87.5,0.38,-2.05,-0.8,-80.66,57.73,-426.95,151.21,61.51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.43,40.91,1018.34,89.26,1.5,2.66,0.82,170.11,141.94,-214.21,72.49,97.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.57,39.77,980.33,61.53,-0.35,-2.03,2.17,338.11,167.35,105.98,146.46,80.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.92,34.39,993.76,92.59,0.58,1.06,0.56,447.34,-130.7,159.04,156.04,75.71,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
39.43,20.5,1034.28,67.2,2.8,0.46,-1.48,-215.79,347.95,338.61,107.64,84.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36.77,13.27,1020.38,30.09,2.58,-1.32,-2.36,-48.16,317.09,-83.46,84.47,97.91,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35.93,37.23,1039.4,33.57,-0.67,1.36,-1.89,420.66,326.59,-45.34,147.48,80.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36.64,17.63,968.51,43.17,-2.86,-2.89,2.27,-180.38,346.19,-80.96,125.5,96.67,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
35.97,25.43,1017.31,90.22,-1.78,0.24,1.14,-155.77,-253.55,-130.14,77.14,86.79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36.95,28.58,951.54,99.04,2.47,-2.67,-0.51,-412.63,-92.68,192.72,156.56,88.56,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.92,33.99,974.1,57.3,2.52,0.36,-1.6,-495.08,281.1,455.11,151.7,90.82,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39.88,27.06,955.86,15.48,-1.88,0.85,2.12,135.76,296.2,-170.96,127.97,61.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
37.3,34.31,1025.69,11.4,0.69,1.99,-2.4,-296.03,102.35,-185.26,54.58,76.56,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
36.49,38.49,1000.53,89.25,1.02,0.03,-1.28,356.09,83.46,147.33,163.54,99.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36.25,34.96,1000.42,32.0,-0.89,-1.81,-1.57,-166.95,-293.28,418.59,49.2,70.8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36.28,20.48,990.63,93.25,-0.19,-2.04,1.95,405.03,-212.09,430.16,93.42,73.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.37,41.3,955.72,13.78,0.11,1.31,2.23,-152.55,50.89,241.18,110.27,88.57,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.93,29.27,1026.21,15.18,1.99,2.89,1.65,386.95,286.58,-239.7,119.72,89.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35.77,26.29,1021.69,68.35,-0.93,0.71,1.15,194.47,7.59,-28.63,172.98,99.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.99,30.13,1021.59,74.7,0.52,2.76,1.96,-485.32,388.19,-292.68,40.86,97.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.85,26.91,1049.42,32.26,-2.0,0.42,-0.39,357.7,-336.03,-71.44,74.74,80.71,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.95,36.43,1033.83,76.14,-1.97,2.06,0.26,304.94,-160.79,-237.45,98.08,67.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.11,24.72,976.69,27.93,3.0,-2.88,-0.01,113.91,115.16,344.76,88.37,75.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.61,37.19,964.56,29.3,1.53,0.28,0.15,234.8,218.13,324.51,134.99,62.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
37.62,36.61,994.97,40.05,2.2,2.25,-0.57,-89.28,182.18,131.58,81.29,98.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36.98,19.69,1033.29,10.17,2.8,0.09,0.48,-126.7,349.82,-294.16,137.64,66.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.69,13.36,965.83,42.79,1.42,-1.18,0.27,-119.99,-439.62,-453.26,197.32,92.48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.67,39.78,1027.59,66.32,-2.61,2.83,-2.34,-264.59,271.69,-71.06,136.42,98.26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36.81,15.91,1043.94,99.48,-1.18,0.65,-1.71,-403.82,260.03,222.01,96.16,98.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.46,11.09,963.86,49.8,1.85,-1.71,-0.15,195.48,-77.87,-246.85,199.3,88.48,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
37.08,24.08,1018.31,22.55,-0.68,1.67,-1.34,-231.25,42.98,186.39,145.64,77.81,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.89,18.9,971.49,91.69,-2.13,2.82,-0.39,-431.19,139.26,-217.78,108.49,80.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
36.34,17.71,1049.57,70.02,1.13,-2.37,-1.5,465.64,234.52,211.24,111.19,66.39,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.35,16.03,1039.14,63.08,0.02,1.77,-1.2,-183.08,467.39,244.7,121.58,62.98,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38.62,36.22,987.14,17.81,-2.92,-0.7,-0.66,-291.4,31.81,28.03,88.52,69.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37.33,37.42,954.39,19.29,-2.92,2.95,-2.37,102.23,71.2,497.32,150.59,98.87,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39.02,11.62,954.51,95.26,-0.46,1.28,-1.34,153.69,-3.29,307.37,45.64,61.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.69,29.14,999.24,71.12,2.99,-0.76,-0.8,364.75,-322.77,-292.93,115.5,91.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36.36,14.73,1045.75,85.7,2.27,-2.15,0.2,373.1,-268.29,222.77,73.59,80.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38.03,27.48,1034.63,17.13,-2.96,-2.21,-2.16,346.58,380.81,278.51,104.69,90.88,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.84,22.18,997.88,95.48,-0.94,-0.36,1.17,358.84,-242.01,285.57,44.89,95.77,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38.35,17.06,971.65,64.4,2.77,2.62,-1.73,-355.1,-417.3,-347.74,155.41,85.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38.2,43.18,956.63,73.65,-1.07,-0.38,1.35,313.85,252.59,-329.88,42.2,88.63,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
38.83,43.49,988.49,48.53,-1.34,1.29,-2.64,-361.74,456.03,88.85,46.45,97.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.76,29.74,1031.64,16.2,0.95,-2.09,-0.08,392.8,134.51,-77.97,93.53,94.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.79,16.58,998.51,73.65,-2.58,-0.14,-1.12,362.26,287.61,261.55,79.44,90.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.73,30.41,997.4,60.92,1.63,-1.55,-1.2,8.57,480.51,460.59,63.79,95.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
38.07,42.5,997.6,28.24,1.53,-1.81,-0.79,-51.63,-85.94,-112.66,173.65,60.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.59,23.22,971.13,47.12,2.54,1.28,1.84,82.25,376.44,448.19,182.82,99.42,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39.27,14.82,1031.15,81.56,0.77,-0.94,1.59,415.97,318.48,493.04,187.65,79.65,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37.66,34.28,1025.32,76.56,1.67,-2.71,2.34,411.55,184.36,66.78,171.99,96.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.39,32.97,979.91,90.12,1.14,0.42,-2.78,495.6,-124.17,-494.5,53.18,70.15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39.07,10.05,968.38,30.04,1.79,0.86,2.9,482.83,-426.12,56.98,117.01,89.12,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39.53,39.88,1028.89,63.22,-1.16,-2.86,-1.6,-346.49,-173.82,370.62,121.51,69.58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.79,33.13,1047.73,99.7,-2.61,-2.14,0.88,40.07,-217.09,-25.61,58.09,80.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36.17,16.85,963.88,50.51,1.38,-0.97,-2.24,254.34,34.83,-154.45,159.74,94.12,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
39.35,10.11,965.93,20.05,0.48,-0.16,-2.87,447.44,265.65,288.43,40.13,97.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38.28,44.03,1009.03,47.38,-2.86,-2.81,-0.54,-370.48,-117.64,181.85,121.19,91.86,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.24,36.41,998.27,89.64,-2.67,-2.84,2.81,260.13,377.21,174.6,127.83,99.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.65,22.78,965.2,47.23,1.56,-1.12,-0.35,-159.12,67.9,110.02,178.35,60.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.62,25.15,1010.0,44.84,2.14,-2.98,-0.45,-315.3,233.07,58.68,57.56,80.22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.58,28.86,952.29,11.59,0.56,1.56,-0.43,28.53,-293.81,-477.1,162.43,91.92,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37.81,35.15,999.32,58.1,1.76,0.84,2.09,102.01,349.17,181.97,179.28,97.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.88,16.05,961.59,99.63,-0.35,2.66,-0.72,286.26,-181.94,383.38,57.92,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.51,16.85,988.01,30.97,-0.49,-1.56,2.53,-193.86,142.35,384.8,193.26,79.14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
